Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,GWETTOP_x,T2M_x,T2M_y,GWETTOP_y,T2M,GWETTOP
2023-04-09,31.5,-2.5,26.95,21.22,0.12,,19.1,,19.1,
2023-04-09,32.5,-7.5,23.93,45.47,0.4,,21.63,,21.63,
2023-04-09,32.5,-2.5,27.54,28.51,0.3,,15.92,,15.92,
2023-04-09,33.5,-7.5,22.64,65.38,0.53,,20.67,,20.67,
2023-04-09,33.5,-2.5,27.67,28.49,0.22,,16.38,,16.38,
2023-04-09,34.5,-7.5,22.26,94.67,1.0,,18.2,,18.2,
2023-04-09,34.5,-2.5,27.13,30.16,0.28,,18.09,,18.09,
2023-04-09,35.5,-7.5,22.19,89.62,1.0,,18.03,,18.03,
2023-04-09,35.5,-2.5,24.76,74.63,0.68,,16.88,,16.88,
2023-04-10,27.5,-7.5,28.37,12.27,0.19,,21.41,,21.41,
2023-04-10,27.5,-2.5,27.89,13.5,0.08,,21.12,,21.12,
2023-04-10,28.5,-7.5,28.0,10.48,0.13,,21.7,,21.7,
2023-04-10,28.5,-2.5,27.72,12.85,0.1,,21.38,,21.38,
2023-04-10,29.5,-7.5,26.61,16.01,0.2,,23.21,,23.21,
2023-04-10,29.5,-2.5,27.45,11.27,0.09,,21.74,,21.74,
2023-04-10,30.5,-7.5,24.75,32.31,0.26,,14.75,,14.75,
2023-04-10,30.5,-2.5,27.85,12.89,0.1,,21.02,,21.02,
2023-04-10,31.5,-7.5,24.44,42.42,0.44,,17.11,,17.11,
2023-04-10,31.5,-2.5,27.93,12.97,0.11,,21.15,,21.15,
2023-04-10,32.5,-7.5,25.01,40.67,0.4,,23.0,,23.0,
2023-04-10,32.5,-2.5,28.08,20.4,0.29,,16.37,,16.37,
2023-04-10,33.5,-7.5,24.18,73.83,0.53,,20.04,,20.04,
2023-04-10,33.5,-2.5,27.85,18.94,0.21,,16.84,,16.84,
2023-04-10,34.5,-7.5,23.46,93.64,1.0,,18.38,,18.38,
2023-04-10,34.5,-2.5,26.52,21.22,0.28,,19.9,,19.9,
2023-04-10,35.5,-7.5,23.14,88.88,1.0,,18.32,,18.32,
2023-04-10,35.5,-2.5,23.88,67.33,0.65,,19.42,,19.42,
2023-04-11,27.5,-7.5,26.53,13.55,0.18,,21.97,,21.97,
2023-04-11,27.5,-2.5,27.84,12.85,0.08,,22.31,,22.31,
2023-04-11,28.5,-7.5,27.06,10.76,0.12,,22.57,,22.57,
2023-04-11,28.5,-2.5,27.59,11.77,0.09,,23.09,,23.09,
2023-04-11,29.5,-7.5,27.88,13.19,0.19,,24.18,,24.18,
2023-04-11,29.5,-2.5,27.44,10.97,0.09,,22.84,,22.84,
2023-04-11,30.5,-7.5,28.11,17.7,0.25,,16.35,,16.35,
2023-04-11,30.5,-2.5,27.55,13.05,0.1,,22.16,,22.16,
2023-04-11,31.5,-7.5,27.19,36.29,0.43,,17.89,,17.89,
2023-04-11,31.5,-2.5,27.08,15.06,0.11,,21.58,,21.58,
2023-04-11,32.5,-7.5,26.06,39.77,0.39,,22.3,,22.3,
2023-04-11,32.5,-2.5,27.44,24.56,0.29,,17.73,,17.73,
2023-04-11,33.5,-7.5,25.33,71.86,0.53,,19.11,,19.11,
2023-04-11,33.5,-2.5,27.26,21.74,0.2,,18.04,,18.04,
2023-04-11,34.5,-7.5,25.48,87.64,1.0,,18.34,,18.34,
2023-04-11,34.5,-2.5,26.11,24.19,0.27,,20.56,,20.56,
2023-04-11,35.5,-7.5,26.0,86.3,1.0,,17.98,,17.98,
2023-04-11,35.5,-2.5,23.41,74.25,0.62,,18.83,,18.83,
2023-04-12,27.5,-7.5,27.44,12.5,0.17,,23.72,,23.72,
2023-04-12,27.5,-2.5,27.7,13.59,0.07,,24.27,,24.27,
2023-04-12,28.5,-7.5,27.04,10.83,0.12,,23.42,,23.42,
2023-04-12,28.5,-2.5,27.31,14.17,0.08,,24.2,,24.2,
2023-04-12,29.5,-7.5,27.06,11.3,0.18,,25.14,,25.14,
2023-04-12,29.5,-2.5,27.17,13.85,0.09,,24.11,,24.11,
2023-04-12,30.5,-7.5,26.7,20.19,0.24,,16.66,,16.66,
2023-04-12,30.5,-2.5,27.45,14.38,0.1,,23.39,,23.39,
2023-04-12,31.5,-7.5,26.34,32.82,0.41,,17.46,,17.46,
2023-04-12,31.5,-2.5,27.49,14.73,0.11,,22.71,,22.71,
2023-04-12,32.5,-7.5,26.58,44.39,0.39,,20.35,,20.35,
2023-04-12,32.5,-2.5,26.31,24.83,0.29,,19.56,,19.56,
2023-04-12,33.5,-7.5,24.23,77.33,0.53,,17.42,,17.42,
2023-04-12,33.5,-2.5,26.97,28.56,0.2,,18.44,,18.44,
2023-04-12,34.5,-7.5,22.02,86.49,1.0,,17.71,,17.71,
2023-04-12,34.5,-2.5,26.98,31.73,0.26,,19.53,,19.53,
2023-04-12,35.5,-7.5,23.25,83.82,1.0,,17.63,,17.63,
2023-04-12,35.5,-2.5,25.79,72.64,0.6,,19.11,,19.11,
2023-04-13,27.5,-7.5,28.32,13.13,0.16,,25.25,,25.25,
2023-04-13,27.5,-2.5,27.62,10.74,0.07,,27.33,,27.33,
2023-04-13,28.5,-7.5,28.11,14.06,0.12,,24.56,,24.56,
2023-04-13,28.5,-2.5,27.58,10.91,0.07,,26.05,,26.05,
2023-04-13,29.5,-7.5,27.63,14.76,0.16,,25.83,,25.83,
2023-04-13,29.5,-2.5,27.37,12.62,0.09,,24.77,,24.77,
2023-04-13,30.5,-7.5,28.59,21.67,0.23,,16.75,,16.75,
2023-04-13,30.5,-2.5,27.31,15.18,0.1,,23.61,,23.61,
2023-04-13,31.5,-7.5,28.05,39.88,0.4,,15.41,,15.41,
2023-04-13,31.5,-2.5,26.8,19.45,0.11,,22.51,,22.51,
2023-04-13,32.5,-7.5,27.43,62.92,0.39,,17.83,,17.83,
2023-04-13,32.5,-2.5,28.11,32.97,0.28,,17.35,,17.35,
2023-04-13,33.5,-7.5,21.88,74.14,0.53,,16.67,,16.67,
2023-04-13,33.5,-2.5,27.94,44.47,0.19,,14.94,,14.94,
2023-04-13,34.5,-7.5,26.03,74.84,1.0,,16.95,,16.95,
2023-04-13,34.5,-2.5,27.24,47.53,0.26,,16.22,,16.22,
2023-04-13,35.5,-7.5,26.63,71.15,1.0,,16.72,,16.72,
2023-04-13,35.5,-2.5,25.67,76.93,0.59,,17.89,,17.89,
2023-04-14,27.5,-7.5,28.58,22.57,0.15,,25.32,,25.32,
2023-04-14,27.5,-2.5,27.58,11.64,0.06,,26.47,,26.47,
2023-04-14,28.5,-7.5,28.57,21.53,0.11,,24.52,,24.52,
2023-04-14,28.5,-2.5,27.47,14.65,0.07,,24.98,,24.98,
2023-04-14,29.5,-7.5,28.33,15.03,0.15,,26.09,,26.09,
2023-04-14,29.5,-2.5,27.44,20.88,0.08,,23.31,,23.31,
2023-04-14,30.5,-7.5,28.77,23.2,0.22,,17.16,,17.16,
2023-04-14,30.5,-2.5,27.38,23.84,0.1,,22.42,,22.42,
2023-04-14,31.5,-7.5,28.05,36.4,0.38,,16.94,,16.94,
2023-04-14,31.5,-2.5,27.44,23.38,0.1,,22.04,,22.04,
2023-04-14,32.5,-7.5,28.15,50.53,0.39,,18.48,,18.48,
2023-04-14,32.5,-2.5,28.18,31.99,0.28,,17.34,,17.34,
2023-04-14,33.5,-7.5,27.42,66.01,0.52,,16.75,,16.75,
2023-04-14,33.5,-2.5,28.31,29.7,0.19,,15.55,,15.55,
2023-04-14,34.5,-7.5,26.64,77.25,1.0,,18.2,,18.2,
2023-04-14,34.5,-2.5,26.51,33.32,0.27,,16.63,,16.63,
2023-04-14,35.5,-7.5,26.57,77.13,1.0,,17.73,,17.73,
2023-04-14,35.5,-2.5,22.26,73.14,0.58,,18.24,,18.24,
2023-04-15,27.5,-7.5,28.73,21.3,0.15,,25.87,,25.87,
2023-04-15,27.5,-2.5,27.76,17.78,0.06,,26.21,,26.21,
2023-04-15,28.5,-7.5,28.48,18.92,0.11,,26.37,,26.37,
2023-04-15,28.5,-2.5,27.55,18.4,0.07,,26.19,,26.19,
2023-04-15,29.5,-7.5,28.33,15.09,0.15,,27.9,,27.9,
2023-04-15,29.5,-2.5,27.75,19.61,0.08,,25.02,,25.02,
2023-04-15,30.5,-7.5,28.92,20.53,0.21,,18.91,,18.91,
2023-04-15,30.5,-2.5,27.77,20.59,0.1,,24.4,,24.4,
2023-04-15,31.5,-7.5,28.53,28.5,0.35,,18.7,,18.7,
2023-04-15,31.5,-2.5,27.8,18.19,0.1,,22.97,,22.97,
2023-04-15,32.5,-7.5,28.04,49.63,0.38,,20.56,,20.56,
2023-04-15,32.5,-2.5,28.3,27.9,0.27,,18.26,,18.26,
2023-04-15,33.5,-7.5,27.08,77.03,0.52,,18.16,,18.16,
2023-04-15,33.5,-2.5,28.18,34.05,0.18,,16.81,,16.81,
2023-04-15,34.5,-7.5,26.89,86.52,1.0,,18.53,,18.53,
2023-04-15,34.5,-2.5,27.2,40.15,0.26,,18.59,,18.59,
2023-04-15,35.5,-7.5,26.83,81.41,1.0,,18.41,,18.41,
2023-04-15,35.5,-2.5,25.37,83.83,0.56,,18.52,,18.52,
2023-04-16,27.5,-7.5,26.54,16.18,0.14,,26.92,,26.92,
2023-04-16,27.5,-2.5,28.42,13.02,0.06,,27.03,,27.03,
2023-04-16,28.5,-7.5,27.46,17.02,0.11,,26.93,,26.93,
2023-04-16,28.5,-2.5,28.31,12.69,0.06,,26.78,,26.78,
2023-04-16,29.5,-7.5,28.11,15.0,0.14,,28.52,,28.52,
2023-04-16,29.5,-2.5,28.29,12.64,0.08,,26.02,,26.02,
2023-04-16,30.5,-7.5,28.73,19.54,0.2,,19.19,,19.19,
2023-04-16,30.5,-2.5,28.02,18.21,0.1,,24.28,,24.28,
2023-04-16,31.5,-7.5,28.25,26.91,0.33,,20.48,,20.48,
2023-04-16,31.5,-2.5,27.77,24.28,0.1,,23.26,,23.26,
2023-04-16,32.5,-7.5,28.17,39.31,0.37,,23.36,,23.36,
2023-04-16,32.5,-2.5,28.62,33.16,0.26,,19.42,,19.42,
2023-04-16,33.5,-7.5,27.47,63.57,0.51,,20.25,,20.25,
2023-04-16,33.5,-2.5,28.69,32.83,0.18,,17.88,,17.88,
2023-04-16,34.5,-7.5,27.11,88.53,1.0,,19.23,,19.23,
2023-04-16,34.5,-2.5,27.77,44.62,0.26,,18.29,,18.29,
2023-04-16,35.5,-7.5,25.89,81.34,1.0,,18.81,,18.81,
2023-04-16,35.5,-2.5,25.37,80.96,0.55,,17.94,,17.94,
2023-04-17,27.5,-7.5,26.81,16.97,0.13,,27.58,,27.58,
2023-04-17,27.5,-2.5,27.1,12.44,0.06,,26.75,,26.75,
2023-04-17,28.5,-7.5,25.17,17.91,0.11,,27.73,,27.73,
2023-04-17,28.5,-2.5,27.97,14.11,0.06,,25.96,,25.96,
2023-04-17,29.5,-7.5,25.12,15.53,0.13,,29.43,,29.43,
2023-04-17,29.5,-2.5,27.87,16.12,0.08,,24.96,,24.96,
2023-04-17,30.5,-7.5,23.36,22.76,0.2,,19.68,,19.68,
2023-04-17,30.5,-2.5,27.65,17.62,0.09,,24.37,,24.37,
2023-04-17,31.5,-7.5,24.17,25.94,0.3,,21.35,,21.35,
2023-04-17,31.5,-2.5,27.33,19.03,0.1,,23.53,,23.53,
2023-04-17,32.5,-7.5,27.15,33.74,0.36,,24.72,,24.72,
2023-04-17,32.5,-2.5,27.52,24.1,0.25,,20.77,,20.77,
2023-04-17,33.5,-7.5,24.19,67.17,0.51,,20.59,,20.59,
2023-04-17,33.5,-2.5,27.25,30.28,0.17,,18.99,,18.99,
2023-04-17,34.5,-7.5,26.63,81.09,1.0,,19.12,,19.12,
2023-04-17,34.5,-2.5,28.09,42.75,0.26,,17.37,,17.37,
2023-04-17,35.5,-7.5,24.55,79.32,1.0,,18.12,,18.12,
2023-04-17,35.5,-2.5,26.55,76.35,0.55,,17.18,,17.18,
2023-04-18,27.5,-7.5,27.65,37.75,0.13,,24.5,,24.5,
2023-04-18,27.5,-2.5,26.71,11.4,0.05,,28.45,,28.45,
2023-04-18,28.5,-7.5,27.42,39.64,0.1,,24.48,,24.48,
2023-04-18,28.5,-2.5,27.25,11.99,0.06,,27.87,,27.87,
2023-04-18,29.5,-7.5,26.6,25.07,0.13,,27.19,,27.19,
2023-04-18,29.5,-2.5,26.5,12.64,0.08,,26.82,,26.82,
2023-04-18,30.5,-7.5,24.97,31.2,0.19,,18.88,,18.88,
2023-04-18,30.5,-2.5,25.5,13.43,0.09,,25.87,,25.87,
2023-04-18,31.5,-7.5,23.21,34.23,0.29,,20.26,,20.26,
2023-04-18,31.5,-2.5,25.63,14.98,0.1,,25.21,,25.21,
2023-04-18,32.5,-7.5,25.31,36.25,0.35,,24.93,,24.93,
2023-04-18,32.5,-2.5,26.1,22.92,0.24,,22.89,,22.89,
2023-04-18,33.5,-7.5,22.59,66.32,0.51,,20.57,,20.57,
2023-04-18,33.5,-2.5,24.06,29.81,0.17,,20.56,,20.56,
2023-04-18,34.5,-7.5,24.39,88.72,1.0,,18.52,,18.52,
2023-04-18,34.5,-2.5,25.9,34.35,0.26,,19.31,,19.31,
2023-04-18,35.5,-7.5,26.11,84.17,1.0,,17.76,,17.76,
2023-04-18,35.5,-2.5,24.85,83.98,0.54,,17.19,,17.19,
2023-04-19,27.5,-7.5,27.25,47.41,0.13,,22.33,,22.33,
2023-04-19,27.5,-2.5,27.74,17.75,0.05,,27.94,,27.94,
2023-04-19,28.5,-7.5,27.46,47.58,0.1,,23.07,,23.07,
2023-04-19,28.5,-2.5,27.56,19.51,0.06,,26.68,,26.68,
2023-04-19,29.5,-7.5,26.69,37.18,0.13,,25.6,,25.6,
2023-04-19,29.5,-2.5,27.5,20.96,0.08,,25.64,,25.64,
2023-04-19,30.5,-7.5,19.42,47.76,0.19,,16.17,,16.17,
2023-04-19,30.5,-2.5,26.77,19.48,0.09,,25.83,,25.83,
2023-04-19,31.5,-7.5,17.05,67.84,0.3,,14.3,,14.3,
2023-04-19,31.5,-2.5,26.03,19.93,0.1,,25.11,,25.11,
2023-04-19,32.5,-7.5,15.46,72.79,0.4,,18.59,,18.59,
2023-04-19,32.5,-2.5,22.6,27.17,0.22,,21.31,,21.31,
2023-04-19,33.5,-7.5,16.49,79.58,0.53,,19.45,,19.45,
2023-04-19,33.5,-2.5,21.3,35.86,0.16,,19.41,,19.41,
2023-04-19,34.5,-7.5,16.9,85.69,1.0,,18.84,,18.84,
2023-04-19,34.5,-2.5,16.8,57.24,0.26,,16.9,,16.9,
2023-04-19,35.5,-7.5,21.38,84.09,1.0,,18.0,,18.0,
2023-04-19,35.5,-2.5,14.71,82.38,0.54,,17.09,,17.09,
2023-04-20,27.5,-7.5,28.79,45.22,0.13,,22.06,,22.06,
2023-04-20,27.5,-2.5,27.92,23.04,0.05,,26.49,,26.49,
2023-04-20,28.5,-7.5,28.57,38.81,0.1,,23.31,,23.31,
2023-04-20,28.5,-2.5,27.6,24.11,0.06,,25.64,,25.64,
2023-04-20,29.5,-7.5,27.86,32.87,0.12,,24.71,,24.71,
2023-04-20,29.5,-2.5,27.98,27.26,0.08,,24.33,,24.33,
2023-04-20,30.5,-7.5,26.56,41.55,0.19,,16.53,,16.53,
2023-04-20,30.5,-2.5,27.79,31.87,0.09,,23.59,,23.59,
2023-04-20,31.5,-7.5,22.27,57.97,0.32,,15.06,,15.06,
2023-04-20,31.5,-2.5,27.64,34.69,0.1,,22.32,,22.32,
2023-04-20,32.5,-7.5,23.77,62.73,0.38,,19.27,,19.27,
2023-04-20,32.5,-2.5,27.9,46.59,0.22,,16.64,,16.64,
2023-04-20,33.5,-7.5,20.19,76.12,0.51,,18.62,,18.62,
2023-04-20,33.5,-2.5,27.23,51.49,0.16,,15.0,,15.0,
2023-04-20,34.5,-7.5,16.07,83.01,1.0,,18.5,,18.5,
2023-04-20,34.5,-2.5,23.13,50.87,0.26,,16.46,,16.46,
2023-04-20,35.5,-7.5,20.91,88.45,1.0,,18.02,,18.02,
2023-04-20,35.5,-2.5,23.7,75.55,0.54,,17.21,,17.21,
2023-04-21,27.5,-7.5,28.59,44.45,0.13,,21.61,,21.61,
2023-04-21,27.5,-2.5,28.41,21.31,0.05,,26.65,,26.65,
2023-04-21,28.5,-7.5,28.3,36.64,0.1,,23.12,,23.12,
2023-04-21,28.5,-2.5,28.05,21.9,0.06,,26.47,,26.47,
2023-04-21,29.5,-7.5,27.92,27.71,0.12,,25.56,,25.56,
2023-04-21,29.5,-2.5,27.41,23.3,0.08,,25.26,,25.26,
2023-04-21,30.5,-7.5,26.21,33.33,0.18,,17.18,,17.18,
2023-04-21,30.5,-2.5,27.51,24.8,0.09,,24.97,,24.97,
2023-04-21,31.5,-7.5,26.01,54.94,0.3,,15.44,,15.44,
2023-04-21,31.5,-2.5,24.36,27.51,0.1,,23.4,,23.4,
2023-04-21,32.5,-7.5,27.08,57.52,0.37,,19.11,,19.11,
2023-04-21,32.5,-2.5,27.24,34.61,0.21,,18.32,,18.32,
2023-04-21,33.5,-7.5,25.24,70.18,0.51,,18.14,,18.14,
2023-04-21,33.5,-2.5,28.4,36.07,0.16,,17.39,,17.39,
2023-04-21,34.5,-7.5,25.3,81.43,1.0,,17.92,,17.92,
2023-04-21,34.5,-2.5,27.88,34.63,0.26,,19.02,,19.02,
2023-04-21,35.5,-7.5,25.7,83.5,1.0,,17.56,,17.56,
2023-04-21,35.5,-2.5,26.38,75.84,0.53,,18.28,,18.28,
2023-04-22,27.5,-7.5,28.22,37.04,0.12,,21.51,,21.51,
2023-04-22,27.5,-2.5,27.2,19.78,0.05,,28.0,,28.0,
2023-04-22,28.5,-7.5,28.57,27.33,0.1,,23.22,,23.22,
2023-04-22,28.5,-2.5,26.94,19.73,0.06,,27.6,,27.6,
2023-04-22,29.5,-7.5,28.31,22.72,0.12,,25.9,,25.9,
2023-04-22,29.5,-2.5,26.58,21.45,0.08,,26.06,,26.06,
2023-04-22,30.5,-7.5,27.97,38.65,0.18,,16.65,,16.65,
2023-04-22,30.5,-2.5,27.49,23.14,0.09,,25.08,,25.08,
2023-04-22,31.5,-7.5,27.68,48.67,0.29,,15.81,,15.81,
2023-04-22,31.5,-2.5,25.76,20.83,0.09,,24.62,,24.62,
2023-04-22,32.5,-7.5,27.37,56.72,0.36,,19.4,,19.4,
2023-04-22,32.5,-2.5,24.77,31.5,0.21,,19.58,,19.58,
2023-04-22,33.5,-7.5,25.74,76.99,0.51,,18.07,,18.07,
2023-04-22,33.5,-2.5,23.44,40.8,0.16,,17.56,,17.56,
2023-04-22,34.5,-7.5,18.65,82.67,1.0,,18.27,,18.27,
2023-04-22,34.5,-2.5,23.88,42.35,0.26,,18.76,,18.76,
2023-04-22,35.5,-7.5,20.66,81.17,1.0,,17.66,,17.66,
2023-04-22,35.5,-2.5,21.8,83.08,0.52,,18.53,,18.53,
2023-04-23,27.5,-7.5,28.47,38.4,0.12,,23.99,,23.99,
2023-04-23,27.5,-2.5,24.31,20.7,0.05,,27.77,,27.77,
2023-04-23,28.5,-7.5,28.38,25.19,0.1,,25.28,,25.28,
2023-04-23,28.5,-2.5,25.36,20.71,0.06,,27.75,,27.75,
2023-04-23,29.5,-7.5,27.4,15.28,0.11,,28.31,,28.31,
2023-04-23,29.5,-2.5,26.41,22.14,0.08,,26.69,,26.69,
2023-04-23,30.5,-7.5,26.07,22.7,0.18,,19.16,,19.16,
2023-04-23,30.5,-2.5,24.01,25.21,0.09,,25.39,,25.39,
2023-04-23,31.5,-7.5,26.4,42.81,0.28,,19.0,,19.0,
2023-04-23,31.5,-2.5,23.56,27.16,0.09,,24.88,,24.88,
2023-04-23,32.5,-7.5,27.42,57.17,0.35,,21.31,,21.31,
2023-04-23,32.5,-2.5,22.65,35.61,0.2,,20.9,,20.9,
2023-04-23,33.5,-7.5,27.25,71.4,0.5,,18.75,,18.75,
2023-04-23,33.5,-2.5,20.64,43.11,0.17,,18.73,,18.73,
2023-04-23,34.5,-7.5,27.09,81.52,1.0,,18.65,,18.65,
2023-04-23,34.5,-2.5,20.97,49.31,0.27,,19.93,,19.93,
2023-04-23,35.5,-7.5,26.39,80.62,1.0,,18.38,,18.38,
2023-04-23,35.5,-2.5,24.35,82.75,0.52,,18.82,,18.82,
2023-04-24,27.5,-7.5,28.05,20.49,0.12,,27.61,,27.61,
2023-04-24,27.5,-2.5,27.67,17.67,0.05,,27.81,,27.81,
2023-04-24,28.5,-7.5,27.34,24.32,0.1,,27.51,,27.51,
2023-04-24,28.5,-2.5,27.41,17.1,0.06,,27.51,,27.51,
2023-04-24,29.5,-7.5,27.29,14.03,0.11,,29.62,,29.62,
2023-04-24,29.5,-2.5,27.01,20.51,0.08,,26.35,,26.35,
2023-04-24,30.5,-7.5,26.73,18.92,0.17,,20.84,,20.84,
2023-04-24,30.5,-2.5,27.29,27.87,0.09,,26.09,,26.09,
2023-04-24,31.5,-7.5,26.56,30.0,0.26,,21.49,,21.49,
2023-04-24,31.5,-2.5,26.59,30.83,0.09,,26.08,,26.08,
2023-04-24,32.5,-7.5,28.23,43.19,0.33,,23.11,,23.11,
2023-04-24,32.5,-2.5,25.63,39.37,0.22,,22.05,,22.05,
2023-04-24,33.5,-7.5,27.76,69.85,0.5,,20.13,,20.13,
2023-04-24,33.5,-2.5,26.65,39.0,0.18,,20.99,,20.99,
2023-04-24,34.5,-7.5,27.94,90.97,1.0,,19.1,,19.1,
2023-04-24,34.5,-2.5,27.28,45.09,0.27,,21.43,,21.43,
2023-04-24,35.5,-7.5,27.77,88.39,1.0,,18.8,,18.8,
2023-04-24,35.5,-2.5,26.02,81.06,0.51,,19.24,,19.24,
2023-04-25,27.5,-7.5,27.68,16.07,0.12,,29.17,,29.17,
2023-04-25,27.5,-2.5,28.09,17.48,0.05,,28.31,,28.31,
2023-04-25,28.5,-7.5,26.33,16.87,0.1,,29.41,,29.41,
2023-04-25,28.5,-2.5,28.0,19.31,0.06,,28.58,,28.58,
2023-04-25,29.5,-7.5,26.46,14.77,0.11,,30.98,,30.98,
2023-04-25,29.5,-2.5,27.78,21.87,0.07,,28.03,,28.03,
2023-04-25,30.5,-7.5,26.57,20.94,0.17,,21.99,,21.99,
2023-04-25,30.5,-2.5,28.25,24.32,0.09,,27.59,,27.59,
2023-04-25,31.5,-7.5,25.88,22.34,0.24,,23.53,,23.53,
2023-04-25,31.5,-2.5,28.34,27.65,0.09,,26.28,,26.28,
2023-04-25,32.5,-7.5,28.2,30.63,0.32,,26.77,,26.77,
2023-04-25,32.5,-2.5,28.98,29.21,0.26,,22.24,,22.24,
2023-04-25,33.5,-7.5,27.67,64.58,0.49,,21.82,,21.82,
2023-04-25,33.5,-2.5,29.06,31.44,0.17,,21.13,,21.13,
2023-04-25,34.5,-7.5,28.02,90.91,1.0,,19.61,,19.61,
2023-04-25,34.5,-2.5,28.91,32.18,0.26,,23.0,,23.0,
2023-04-25,35.5,-7.5,27.95,84.53,1.0,,19.65,,19.65,
2023-04-25,35.5,-2.5,26.92,70.55,0.51,,20.42,,20.42,
2023-04-26,27.5,-7.5,28.58,14.3,0.11,,31.0,,31.0,
2023-04-26,27.5,-2.5,28.84,18.84,0.05,,29.52,,29.52,
2023-04-26,28.5,-7.5,28.09,18.32,0.09,,30.37,,30.37,
2023-04-26,28.5,-2.5,28.77,18.91,0.05,,29.56,,29.56,
2023-04-26,29.5,-7.5,27.13,14.71,0.1,,32.28,,32.28,
2023-04-26,29.5,-2.5,28.84,18.88,0.07,,28.79,,28.79,
2023-04-26,30.5,-7.5,25.68,23.38,0.16,,22.3,,22.3,
2023-04-26,30.5,-2.5,28.96,16.92,0.09,,28.48,,28.48,
2023-04-26,31.5,-7.5,24.88,22.53,0.23,,24.93,,24.93,
2023-04-26,31.5,-2.5,28.89,16.85,0.09,,27.21,,27.21,
2023-04-26,32.5,-7.5,27.67,26.61,0.3,,29.01,,29.01,
2023-04-26,32.5,-2.5,28.57,19.45,0.22,,23.67,,23.67,
2023-04-26,33.5,-7.5,26.87,54.13,0.48,,24.02,,24.02,
2023-04-26,33.5,-2.5,29.22,17.87,0.16,,23.43,,23.43,
2023-04-26,34.5,-7.5,27.57,86.52,1.0,,20.12,,20.12,
2023-04-26,34.5,-2.5,29.01,21.07,0.24,,24.84,,24.84,
2023-04-26,35.5,-7.5,27.82,77.22,1.0,,20.32,,20.32,
2023-04-26,35.5,-2.5,26.89,73.33,0.49,,20.91,,20.91,
2023-04-27,27.5,-7.5,28.88,12.82,0.11,,31.65,,31.65,
2023-04-27,27.5,-2.5,29.56,13.39,0.05,,29.6,,29.6,
2023-04-27,28.5,-7.5,28.49,12.69,0.09,,31.02,,31.02,
2023-04-27,28.5,-2.5,29.45,13.67,0.05,,29.85,,29.85,
2023-04-27,29.5,-7.5,27.94,14.84,0.1,,32.28,,32.28,
2023-04-27,29.5,-2.5,29.56,13.69,0.07,,29.15,,29.15,
2023-04-27,30.5,-7.5,26.19,22.4,0.16,,22.53,,22.53,
2023-04-27,30.5,-2.5,29.48,14.02,0.09,,28.44,,28.44,
2023-04-27,31.5,-7.5,25.73,22.98,0.22,,25.41,,25.41,
2023-04-27,31.5,-2.5,28.91,14.35,0.09,,28.17,,28.17,
2023-04-27,32.5,-7.5,27.19,28.55,0.29,,29.3,,29.3,
2023-04-27,32.5,-2.5,27.08,18.78,0.2,,25.41,,25.41,
2023-04-27,33.5,-7.5,24.47,56.11,0.48,,24.3,,24.3,
2023-04-27,33.5,-2.5,26.98,19.38,0.15,,25.55,,25.55,
2023-04-27,34.5,-7.5,24.8,85.42,1.0,,20.51,,20.51,
2023-04-27,34.5,-2.5,27.96,22.35,0.23,,26.79,,26.79,
2023-04-27,35.5,-7.5,24.92,83.44,1.0,,20.38,,20.38,
2023-04-27,35.5,-2.5,23.53,91.45,0.49,,19.42,,19.42,
2023-04-28,27.5,-7.5,29.07,11.34,0.11,,30.15,,30.15,
2023-04-28,27.5,-2.5,29.17,9.94,0.05,,29.97,,29.97,
2023-04-28,28.5,-7.5,28.49,12.47,0.09,,30.19,,30.19,
2023-04-28,28.5,-2.5,29.14,10.38,0.05,,29.72,,29.72,
2023-04-28,29.5,-7.5,27.35,11.75,0.1,,31.84,,31.84,
2023-04-28,29.5,-2.5,29.76,10.93,0.07,,28.94,,28.94,
2023-04-28,30.5,-7.5,25.82,17.86,0.16,,23.22,,23.22,
2023-04-28,30.5,-2.5,29.31,12.19,0.08,,28.59,,28.59,
2023-04-28,31.5,-7.5,24.19,22.83,0.21,,24.94,,24.94,
2023-04-28,31.5,-2.5,29.15,14.12,0.09,,28.27,,28.27,
2023-04-28,32.5,-7.5,25.13,32.26,0.29,,27.94,,27.94,
2023-04-28,32.5,-2.5,29.05,16.47,0.18,,25.4,,25.4,
2023-04-28,33.5,-7.5,23.18,61.48,0.46,,23.94,,23.94,
2023-04-28,33.5,-2.5,27.49,20.94,0.15,,26.74,,26.74,
2023-04-28,34.5,-7.5,23.34,92.76,1.0,,20.3,,20.3,
2023-04-28,34.5,-2.5,25.87,39.18,0.23,,24.54,,24.54,
2023-04-28,35.5,-7.5,21.69,91.28,1.0,,19.8,,19.8,
2023-04-28,35.5,-2.5,19.89,85.52,0.49,,20.11,,20.11,
2023-04-29,27.5,-7.5,29.57,8.19,0.1,,31.64,,31.64,
2023-04-29,27.5,-2.5,28.4,8.94,0.05,,31.05,,31.05,
2023-04-29,28.5,-7.5,29.03,10.99,0.09,,31.66,,31.66,
2023-04-29,28.5,-2.5,28.44,7.72,0.05,,30.96,,30.96,
2023-04-29,29.5,-7.5,27.59,13.07,0.1,,33.07,,33.07,
2023-04-29,29.5,-2.5,29.28,7.85,0.07,,29.83,,29.83,
