Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,GWETTOP,T2M,Precipitations_mm,VPD
2023-05-28,32.5,-2.5,25.52,55.99,0.24,18.29,0.2,0.925
2023-05-28,33.5,-7.5,27.07,66.88,0.41,20.36,0.7,0.792
2023-05-28,33.5,-2.5,18.91,69.04,0.36,15.46,0.0,0.544
2023-05-28,34.5,-7.5,28.52,76.23,1.0,20.5,0.0,0.573
2023-05-28,34.5,-2.5,17.36,70.64,0.45,17.43,19.7,0.585
2023-05-28,35.5,-7.5,28.93,79.99,1.0,20.01,0.1,0.468
2023-05-28,35.5,-2.5,23.3,84.77,0.78,20.22,0.0,0.361
2023-05-29,27.5,-7.5,19.22,37.7,0.12,21.54,0.3,1.601
2023-05-29,27.5,-2.5,22.16,20.74,0.04,25.22,0.0,2.544
2023-05-29,28.5,-7.5,20.92,39.64,0.09,21.73,0.0,1.57
2023-05-29,28.5,-2.5,19.68,25.45,0.04,24.96,0.0,2.356
2023-05-29,29.5,-7.5,25.18,30.41,0.07,24.83,0.0,2.182
2023-05-29,29.5,-2.5,21.58,32.56,0.09,24.38,0.0,2.059
2023-05-29,30.5,-7.5,25.36,48.88,0.15,15.6,0.3,0.906
2023-05-29,30.5,-2.5,19.73,36.57,0.13,23.94,0.0,1.886
2023-05-29,31.5,-7.5,14.41,58.89,0.31,15.38,31.6,0.718
2023-05-29,31.5,-2.5,21.78,37.82,0.15,23.73,1.5,1.825
2023-05-29,32.5,-7.5,22.1,54.94,0.27,20.76,0.0,1.104
2023-05-29,32.5,-2.5,24.43,52.97,0.27,17.61,0.7,0.947
2023-05-29,33.5,-7.5,27.19,70.8,0.4,20.33,0.6,0.697
2023-05-29,33.5,-2.5,27.04,57.12,0.36,16.4,2.5,0.8
2023-05-29,34.5,-7.5,25.26,78.35,1.0,20.44,0.3,0.52
2023-05-29,34.5,-2.5,28.78,55.84,0.39,18.58,0.0,0.945
2023-05-29,35.5,-7.5,26.66,80.74,1.0,19.87,0.0,0.447
2023-05-29,35.5,-2.5,28.03,81.44,0.74,20.51,0.0,0.448
2023-05-30,27.5,-7.5,29.91,43.12,0.12,23.03,0.0,1.601
2023-05-30,27.5,-2.5,30.02,23.63,0.04,26.47,0.0,2.639
2023-05-30,28.5,-7.5,30.03,38.52,0.09,23.67,0.0,1.798
2023-05-30,28.5,-2.5,29.62,24.53,0.04,26.42,0.0,2.6
2023-05-30,29.5,-7.5,29.91,30.18,0.07,25.84,0.0,2.325
2023-05-30,29.5,-2.5,29.42,28.66,0.09,25.42,0.0,2.317
2023-05-30,30.5,-7.5,29.4,41.75,0.15,16.84,0.0,1.117
2023-05-30,30.5,-2.5,29.06,32.93,0.13,24.84,0.0,2.104
2023-05-30,31.5,-7.5,27.83,58.11,0.32,15.75,2.0,0.75
2023-05-30,31.5,-2.5,28.2,37.4,0.2,22.5,4.9,1.706
2023-05-30,32.5,-7.5,27.45,55.83,0.26,21.48,0.0,1.131
2023-05-30,32.5,-2.5,28.17,52.54,0.41,16.7,1.7,0.902
2023-05-30,33.5,-7.5,28.44,70.11,0.4,20.72,0.4,0.731
2023-05-30,33.5,-2.5,26.66,55.41,0.37,16.39,2.2,0.831
2023-05-30,34.5,-7.5,28.65,79.02,1.0,20.56,0.1,0.508
2023-05-30,34.5,-2.5,27.69,51.3,0.38,18.83,1.4,1.059
2023-05-30,35.5,-7.5,29.0,79.63,1.0,20.18,2.9,0.482
2023-05-30,35.5,-2.5,28.23,81.4,0.74,20.51,0.0,0.449
2023-05-31,27.5,-7.5,30.5,35.28,0.14,24.3,0.0,1.966
2023-05-31,27.5,-2.5,27.98,25.76,0.04,28.42,0.0,2.875
2023-05-31,28.5,-7.5,29.81,32.5,0.09,25.26,0.0,2.172
2023-05-31,28.5,-2.5,27.93,27.92,0.04,27.9,0.0,2.709
2023-05-31,29.5,-7.5,29.23,23.21,0.07,27.7,0.0,2.852
2023-05-31,29.5,-2.5,28.6,28.91,0.09,26.32,0.0,2.435
2023-05-31,30.5,-7.5,26.31,34.88,0.14,18.39,0.0,1.377
2023-05-31,30.5,-2.5,29.15,29.31,0.13,25.12,0.0,2.255
2023-05-31,31.5,-7.5,28.41,46.2,0.3,19.31,0.1,1.205
2023-05-31,31.5,-2.5,27.95,31.64,0.19,23.83,0.0,2.019
2023-05-31,32.5,-7.5,29.19,52.81,0.24,23.31,0.0,1.351
2023-05-31,32.5,-2.5,27.05,49.91,0.34,18.43,0.5,1.062
2023-05-31,33.5,-7.5,29.13,70.88,0.38,21.37,0.0,0.741
2023-05-31,33.5,-2.5,27.83,51.86,0.35,17.68,0.0,0.974
2023-05-31,34.5,-7.5,27.37,78.64,1.0,20.96,0.2,0.53
2023-05-31,34.5,-2.5,30.19,48.06,0.37,19.78,0.0,1.198
2023-05-31,35.5,-7.5,29.12,77.83,1.0,20.42,0.0,0.532
2023-05-31,35.5,-2.5,29.62,80.93,0.73,20.37,0.0,0.456
2023-06-01,27.5,-7.5,30.95,40.99,0.22,24.63,0.0,1.828
2023-06-01,27.5,-2.5,28.53,20.02,0.04,29.93,0.0,3.38
2023-06-01,28.5,-7.5,30.81,36.94,0.09,25.89,0.0,2.106
2023-06-01,28.5,-2.5,27.36,20.35,0.04,29.92,0.0,3.364
2023-06-01,29.5,-7.5,29.99,28.26,0.07,28.35,0.0,2.767
2023-06-01,29.5,-2.5,27.41,21.35,0.09,28.73,0.0,3.102
2023-06-01,30.5,-7.5,29.85,35.27,0.14,20.0,0.2,1.514
2023-06-01,30.5,-2.5,25.89,24.2,0.12,27.65,0.0,2.807
2023-06-01,31.5,-7.5,27.56,51.77,0.29,18.72,1.4,1.041
2023-06-01,31.5,-2.5,22.5,36.36,0.21,25.51,0.0,2.078
2023-06-01,32.5,-7.5,28.81,52.28,0.23,23.45,0.1,1.378
2023-06-01,32.5,-2.5,19.09,65.53,0.46,18.21,4.1,0.721
2023-06-01,33.5,-7.5,28.55,71.32,0.37,21.63,0.0,0.741
2023-06-01,33.5,-2.5,13.97,70.77,0.43,16.64,11.5,0.554
2023-06-01,34.5,-7.5,26.59,79.99,1.0,21.38,0.3,0.509
2023-06-01,34.5,-2.5,15.16,59.28,0.38,19.64,1.5,0.931
2023-06-01,35.5,-7.5,25.55,81.84,1.0,20.95,0.2,0.45
2023-06-01,35.5,-2.5,20.63,85.36,0.73,20.2,0.0,0.347
2023-06-02,27.5,-7.5,30.28,43.08,0.23,23.77,0.0,1.675
2023-06-02,27.5,-2.5,29.6,16.16,0.04,28.95,0.0,3.349
2023-06-02,28.5,-7.5,31.13,38.05,0.09,24.78,0.0,1.937
2023-06-02,28.5,-2.5,29.66,16.26,0.04,28.57,0.0,3.272
2023-06-02,29.5,-7.5,31.2,28.63,0.07,27.44,0.0,2.611
2023-06-02,29.5,-2.5,27.32,16.94,0.09,28.23,0.0,3.182
2023-06-02,30.5,-7.5,30.52,43.34,0.14,18.65,0.0,1.218
2023-06-02,30.5,-2.5,28.04,18.11,0.12,27.81,0.0,3.061
2023-06-02,31.5,-7.5,25.24,58.54,0.27,17.21,3.5,0.814
2023-06-02,31.5,-2.5,27.48,25.7,0.2,26.39,0.0,2.556
2023-06-02,32.5,-7.5,27.57,52.55,0.22,23.13,0.0,1.344
2023-06-02,32.5,-2.5,27.52,50.67,0.36,20.72,0.1,1.206
2023-06-02,33.5,-7.5,28.3,70.74,0.37,21.61,0.3,0.755
2023-06-02,33.5,-2.5,23.73,64.33,0.42,17.88,1.4,0.731
2023-06-02,34.5,-7.5,28.32,79.89,1.0,21.45,0.0,0.514
2023-06-02,34.5,-2.5,11.53,69.57,0.47,18.19,7.9,0.636
2023-06-02,35.5,-7.5,28.17,85.47,1.0,20.9,0.0,0.359
2023-06-02,35.5,-2.5,18.66,85.41,0.75,20.55,0.3,0.353
2023-06-03,27.5,-7.5,30.09,48.28,0.25,23.85,0.0,1.529
2023-06-03,27.5,-2.5,30.8,19.24,0.04,29.3,0.0,3.291
2023-06-03,28.5,-7.5,30.5,41.18,0.09,25.48,0.0,1.917
2023-06-03,28.5,-2.5,30.72,18.79,0.04,29.03,0.0,3.259
2023-06-03,29.5,-7.5,30.43,31.44,0.07,28.28,0.0,2.634
2023-06-03,29.5,-2.5,30.73,16.48,0.08,29.01,0.0,3.347
2023-06-03,30.5,-7.5,29.51,45.79,0.14,19.31,0.0,1.214
2023-06-03,30.5,-2.5,29.6,21.65,0.12,28.69,0.0,3.083
2023-06-03,31.5,-7.5,23.55,61.03,0.27,18.05,0.5,0.807
2023-06-03,31.5,-2.5,28.86,29.35,0.18,26.4,0.0,2.432
2023-06-03,32.5,-7.5,28.5,55.39,0.21,23.48,0.0,1.29
2023-06-03,32.5,-2.5,27.9,52.13,0.34,20.27,0.0,1.138
2023-06-03,33.5,-7.5,29.33,74.88,0.36,21.61,0.0,0.649
2023-06-03,33.5,-2.5,24.87,63.29,0.36,18.0,0.0,0.758
2023-06-03,34.5,-7.5,28.46,88.78,1.0,20.84,0.0,0.276
2023-06-03,34.5,-2.5,26.99,68.54,0.4,19.24,5.4,0.702
2023-06-03,35.5,-7.5,28.16,86.01,1.0,20.7,0.0,0.342
2023-06-03,35.5,-2.5,27.49,87.03,0.73,20.19,0.0,0.307
2023-06-04,27.5,-7.5,28.82,46.79,0.25,24.79,0.0,1.665
2023-06-04,27.5,-2.5,30.07,19.1,0.04,30.32,0.0,3.496
2023-06-04,28.5,-7.5,28.95,39.13,0.09,26.87,0.0,2.154
2023-06-04,28.5,-2.5,29.55,19.06,0.04,30.26,0.0,3.486
2023-06-04,29.5,-7.5,28.61,28.79,0.07,29.71,0.0,2.971
2023-06-04,29.5,-2.5,27.54,19.62,0.08,29.69,0.0,3.35
2023-06-04,30.5,-7.5,25.39,49.34,0.3,19.32,0.4,1.136
2023-06-04,30.5,-2.5,26.59,26.31,0.11,29.07,0.0,2.964
2023-06-04,31.5,-7.5,23.94,59.06,0.26,18.9,0.5,0.894
2023-06-04,31.5,-2.5,25.23,35.04,0.17,26.75,0.0,2.282
2023-06-04,32.5,-7.5,26.74,59.82,0.21,23.19,0.0,1.142
2023-06-04,32.5,-2.5,24.83,56.69,0.37,19.49,1.1,0.981
2023-06-04,33.5,-7.5,25.03,76.08,0.36,21.72,0.3,0.622
2023-06-04,33.5,-2.5,26.46,61.91,0.36,18.37,0.0,0.805
2023-06-04,34.5,-7.5,26.0,88.5,1.0,21.24,0.0,0.29
2023-06-04,34.5,-2.5,27.97,60.86,0.38,20.12,0.0,0.922
2023-06-04,35.5,-7.5,26.9,87.5,1.0,21.34,0.0,0.317
2023-06-04,35.5,-2.5,28.47,87.3,0.73,20.15,0.0,0.3
2023-06-05,27.5,-7.5,27.86,38.53,0.23,26.41,0.0,2.117
2023-06-05,27.5,-2.5,28.23,20.23,0.04,31.75,0.0,3.74
2023-06-05,28.5,-7.5,27.47,35.69,0.09,27.76,0.0,2.397
2023-06-05,28.5,-2.5,28.19,17.89,0.04,32.02,0.0,3.908
2023-06-05,29.5,-7.5,26.65,29.92,0.07,30.89,0.0,3.129
2023-06-05,29.5,-2.5,25.93,21.5,0.08,30.58,0.0,3.443
2023-06-05,30.5,-7.5,25.44,56.97,0.39,18.48,0.0,0.915
2023-06-05,30.5,-2.5,24.16,28.19,0.11,29.52,0.0,2.964
2023-06-05,31.5,-7.5,24.63,63.35,0.26,19.55,0.9,0.833
2023-06-05,31.5,-2.5,24.32,33.97,0.16,27.72,0.0,2.455
2023-06-05,32.5,-7.5,26.79,59.31,0.21,23.98,0.0,1.213
2023-06-05,32.5,-2.5,25.49,51.28,0.36,21.34,0.2,1.237
2023-06-05,33.5,-7.5,27.43,74.26,0.37,21.69,0.2,0.668
2023-06-05,33.5,-2.5,25.25,54.05,0.39,20.13,0.1,1.083
2023-06-05,34.5,-7.5,27.17,89.95,1.0,21.24,0.0,0.254
2023-06-05,34.5,-2.5,28.2,53.47,0.37,22.04,0.0,1.233
2023-06-05,35.5,-7.5,24.92,90.58,1.0,21.52,0.0,0.242
2023-06-05,35.5,-2.5,28.44,89.73,0.72,20.56,0.0,0.249
2023-06-06,27.5,-7.5,30.06,30.55,0.21,28.16,0.0,2.65
2023-06-06,27.5,-2.5,27.36,19.1,0.04,33.39,0.0,4.159
2023-06-06,28.5,-7.5,29.59,27.04,0.09,29.63,0.0,3.031
2023-06-06,28.5,-2.5,27.46,18.2,0.04,33.4,0.0,4.208
2023-06-06,29.5,-7.5,27.68,23.38,0.08,32.13,0.0,3.67
2023-06-06,29.5,-2.5,25.1,20.89,0.08,31.48,0.0,3.652
2023-06-06,30.5,-7.5,21.01,47.41,0.37,20.95,0.0,1.304
2023-06-06,30.5,-2.5,24.21,26.56,0.11,30.43,0.0,3.194
2023-06-06,31.5,-7.5,19.52,52.91,0.26,22.58,0.0,1.29
2023-06-06,31.5,-2.5,21.98,29.86,0.15,29.31,0.0,2.86
2023-06-06,32.5,-7.5,18.9,57.11,0.22,25.89,0.0,1.432
2023-06-06,32.5,-2.5,21.49,47.2,0.36,23.27,0.3,1.508
2023-06-06,33.5,-7.5,16.36,79.01,0.38,22.46,0.0,0.571
2023-06-06,33.5,-2.5,19.25,61.92,0.41,20.99,1.0,0.946
2023-06-06,34.5,-7.5,18.72,89.84,1.0,21.24,0.0,0.256
2023-06-06,34.5,-2.5,17.83,54.96,0.37,24.06,1.0,1.349
2023-06-06,35.5,-7.5,19.01,90.46,1.0,21.68,0.5,0.247
2023-06-06,35.5,-2.5,22.29,89.57,0.73,21.0,0.0,0.259
2023-06-07,27.5,-7.5,29.51,41.26,0.2,28.55,0.0,2.292
2023-06-07,27.5,-2.5,28.73,18.56,0.04,33.77,0.0,4.277
2023-06-07,28.5,-7.5,29.92,37.64,0.09,28.98,0.0,2.495
2023-06-07,28.5,-2.5,28.85,17.02,0.04,34.06,0.0,4.429
2023-06-07,29.5,-7.5,29.81,27.68,0.08,31.72,0.0,3.385
2023-06-07,29.5,-2.5,28.95,20.47,0.08,32.43,0.0,3.874
2023-06-07,30.5,-7.5,28.98,45.64,0.35,21.77,0.0,1.417
2023-06-07,30.5,-2.5,28.78,22.28,0.11,31.99,0.0,3.693
2023-06-07,31.5,-7.5,23.9,49.05,0.25,23.2,0.0,1.449
2023-06-07,31.5,-2.5,28.56,25.79,0.2,30.09,0.0,3.165
2023-06-07,32.5,-7.5,26.07,51.5,0.23,26.58,0.0,1.687
2023-06-07,32.5,-2.5,27.33,38.4,0.34,24.99,0.0,1.95
2023-06-07,33.5,-7.5,22.47,70.18,0.38,24.2,0.5,0.901
2023-06-07,33.5,-2.5,24.74,50.14,0.38,24.18,0.4,1.504
2023-06-07,34.5,-7.5,20.97,87.66,1.0,21.94,1.2,0.325
2023-06-07,34.5,-2.5,18.07,62.81,0.39,24.15,0.2,1.12
2023-06-07,35.5,-7.5,18.06,89.93,1.0,21.85,0.5,0.264
2023-06-07,35.5,-2.5,12.61,94.73,0.76,21.12,2.0,0.132
2023-06-08,27.5,-7.5,28.7,50.26,0.19,28.1,0.0,1.891
2023-06-08,27.5,-2.5,23.86,26.62,0.04,34.75,0.0,4.069
2023-06-08,28.5,-7.5,29.33,48.12,0.09,27.35,0.0,1.888
2023-06-08,28.5,-2.5,27.02,26.92,0.04,34.65,0.0,4.03
2023-06-08,29.5,-7.5,29.32,38.6,0.09,29.22,0.0,2.491
2023-06-08,29.5,-2.5,26.56,27.75,0.08,33.84,0.0,3.809
2023-06-08,30.5,-7.5,25.92,57.03,0.34,18.34,0.1,0.906
2023-06-08,30.5,-2.5,29.18,27.46,0.11,33.42,0.0,3.736
2023-06-08,31.5,-7.5,17.79,61.55,0.25,19.83,7.7,0.89
2023-06-08,31.5,-2.5,28.98,27.83,0.2,31.91,0.0,3.414
2023-06-08,32.5,-7.5,20.73,64.11,0.23,23.57,2.3,1.044
2023-06-08,32.5,-2.5,25.2,37.47,0.32,26.78,0.0,2.201
2023-06-08,33.5,-7.5,21.12,77.25,0.4,22.76,1.9,0.63
2023-06-08,33.5,-2.5,27.51,59.68,0.36,23.03,1.0,1.135
2023-06-08,34.5,-7.5,21.63,89.66,1.0,22.23,1.4,0.277
2023-06-08,34.5,-2.5,24.07,75.04,0.43,22.18,5.8,0.667
2023-06-08,35.5,-7.5,22.5,88.64,1.0,21.52,20.8,0.292
2023-06-08,35.5,-2.5,17.95,94.53,0.8,20.65,3.1,0.133
2023-06-09,27.5,-7.5,30.28,34.46,0.19,26.13,0.0,2.22
2023-06-09,27.5,-2.5,30.17,20.04,0.04,34.1,0.0,4.277
2023-06-09,28.5,-7.5,30.71,31.7,0.09,26.06,0.0,2.304
2023-06-09,28.5,-2.5,30.28,18.31,0.04,33.17,0.0,4.148
2023-06-09,29.5,-7.5,30.58,25.68,0.08,28.45,0.0,2.884
2023-06-09,29.5,-2.5,30.24,21.65,0.08,31.38,0.0,3.597
2023-06-09,30.5,-7.5,29.49,32.62,0.32,19.91,0.0,1.567
2023-06-09,30.5,-2.5,29.56,28.77,0.11,30.92,0.0,3.185
2023-06-09,31.5,-7.5,26.87,48.71,0.24,18.63,0.2,1.101
2023-06-09,31.5,-2.5,27.78,38.88,0.18,29.44,0.0,2.511
2023-06-09,32.5,-7.5,24.98,58.37,0.23,22.38,0.0,1.126
2023-06-09,32.5,-2.5,27.11,55.36,0.32,23.4,0.0,1.285
2023-06-09,33.5,-7.5,22.61,73.5,0.39,21.96,0.1,0.699
2023-06-09,33.5,-2.5,25.92,58.72,0.36,21.43,0.1,1.054
2023-06-09,34.5,-7.5,24.83,82.35,1.0,22.02,0.4,0.467
2023-06-09,34.5,-2.5,26.63,59.78,0.4,22.32,0.6,1.084
2023-06-09,35.5,-7.5,25.38,82.14,1.0,21.67,0.0,0.463
2023-06-09,35.5,-2.5,28.33,86.7,0.75,21.63,5.4,0.344
2023-06-10,27.5,-7.5,30.76,39.23,0.18,25.63,0.0,1.998
2023-06-10,27.5,-2.5,30.07,13.29,0.04,32.56,0.0,4.255
2023-06-10,28.5,-7.5,30.62,36.14,0.09,26.68,0.0,2.234
2023-06-10,28.5,-2.5,29.93,13.24,0.04,31.87,0.0,4.095
2023-06-10,29.5,-7.5,30.88,28.2,0.08,29.07,0.0,2.888
2023-06-10,29.5,-2.5,30.73,12.06,0.07,31.27,0.0,4.012
2023-06-10,30.5,-7.5,30.83,40.61,0.29,20.42,0.0,1.425
2023-06-10,30.5,-2.5,31.46,12.18,0.11,31.62,0.0,4.087
2023-06-10,31.5,-7.5,28.08,61.63,0.24,18.4,2.9,0.812
2023-06-10,31.5,-2.5,30.99,23.12,0.17,31.1,0.0,3.474
2023-06-10,32.5,-7.5,23.62,59.24,0.22,22.94,0.0,1.141
2023-06-10,32.5,-2.5,30.69,37.42,0.32,25.61,0.0,2.056
2023-06-10,33.5,-7.5,24.98,70.98,0.38,21.81,5.0,0.758
2023-06-10,33.5,-2.5,30.81,49.93,0.34,22.44,0.0,1.36
2023-06-10,34.5,-7.5,28.57,81.42,1.0,21.55,0.0,0.478
2023-06-10,34.5,-2.5,29.55,57.66,0.37,22.94,0.0,1.185
2023-06-10,35.5,-7.5,28.55,84.16,1.0,21.34,0.7,0.402
2023-06-10,35.5,-2.5,28.24,84.06,0.73,21.79,0.3,0.416
2023-06-11,27.5,-7.5,30.73,37.12,0.17,26.2,0.0,2.139
2023-06-11,27.5,-2.5,29.64,14.48,0.04,32.76,0.0,4.244
2023-06-11,28.5,-7.5,30.93,32.14,0.09,27.52,0.0,2.494
2023-06-11,28.5,-2.5,28.99,14.36,0.04,32.19,0.0,4.116
2023-06-11,29.5,-7.5,30.99,28.12,0.08,30.12,0.0,3.071
2023-06-11,29.5,-2.5,30.43,13.64,0.07,31.84,0.0,4.069
2023-06-11,30.5,-7.5,31.05,40.73,0.26,22.14,0.0,1.58
2023-06-11,30.5,-2.5,29.36,16.28,0.1,31.8,0.0,3.936
2023-06-11,31.5,-7.5,29.94,56.33,0.23,19.89,0.0,1.014
2023-06-11,31.5,-2.5,29.18,17.43,0.16,31.29,0.0,3.771
2023-06-11,32.5,-7.5,30.14,56.06,0.21,23.95,0.0,1.307
2023-06-11,32.5,-2.5,30.68,42.57,0.31,25.14,0.0,1.834
2023-06-11,33.5,-7.5,29.8,71.26,0.37,22.21,0.0,0.77
2023-06-11,33.5,-2.5,30.38,57.58,0.34,22.37,0.0,1.147
2023-06-11,34.5,-7.5,29.18,82.29,1.0,21.63,0.0,0.458
2023-06-11,34.5,-2.5,29.66,61.28,0.37,22.96,0.0,1.085
2023-06-11,35.5,-7.5,29.01,84.25,1.0,21.11,0.0,0.394
2023-06-11,35.5,-2.5,27.38,82.52,0.74,22.1,0.0,0.465
2023-06-12,27.5,-7.5,29.65,40.64,0.16,25.97,0.0,1.992
2023-06-12,27.5,-2.5,29.14,14.67,0.04,33.16,0.0,4.331
2023-06-12,28.5,-7.5,30.76,37.44,0.09,27.2,0.0,2.257
2023-06-12,28.5,-2.5,30.15,14.68,0.04,32.51,0.0,4.175
2023-06-12,29.5,-7.5,30.82,27.45,0.08,30.87,0.0,3.235
2023-06-12,29.5,-2.5,30.34,14.05,0.07,32.06,0.0,4.1
2023-06-12,30.5,-7.5,31.25,37.37,0.24,22.6,0.0,1.717
2023-06-12,30.5,-2.5,30.08,13.88,0.1,32.37,0.0,4.181
2023-06-12,31.5,-7.5,28.72,54.53,0.22,20.0,0.0,1.063
2023-06-12,31.5,-2.5,29.87,18.35,0.14,31.86,0.0,3.852
2023-06-12,32.5,-7.5,30.28,55.42,0.2,23.8,0.0,1.314
2023-06-12,32.5,-2.5,29.37,39.84,0.3,26.55,0.0,2.089
2023-06-12,33.5,-7.5,29.49,70.46,0.36,21.92,0.0,0.777
2023-06-12,33.5,-2.5,28.31,50.72,0.34,23.92,0.0,1.463
2023-06-12,34.5,-7.5,27.84,80.88,1.0,21.76,0.0,0.498
2023-06-12,34.5,-2.5,27.14,50.61,0.36,24.39,0.0,1.509
2023-06-12,35.5,-7.5,28.06,83.36,1.0,21.38,0.0,0.424
2023-06-12,35.5,-2.5,23.04,80.36,0.73,22.41,0.0,0.532
2023-06-13,27.5,-7.5,30.64,44.0,0.16,26.0,0.0,1.882
2023-06-13,27.5,-2.5,29.64,15.32,0.04,33.52,0.0,4.385
2023-06-13,28.5,-7.5,30.86,38.53,0.09,27.46,0.0,2.251
2023-06-13,28.5,-2.5,29.59,15.82,0.04,32.52,0.0,4.122
2023-06-13,29.5,-7.5,31.31,24.29,0.08,31.15,0.0,3.43
2023-06-13,29.5,-2.5,30.62,15.07,0.07,32.01,0.0,4.04
2023-06-13,30.5,-7.5,31.6,33.27,0.23,22.38,0.0,1.806
2023-06-13,30.5,-2.5,30.62,21.9,0.1,31.89,0.0,3.69
2023-06-13,31.5,-7.5,28.6,59.06,0.22,18.16,0.0,0.854
2023-06-13,31.5,-2.5,30.17,27.81,0.14,30.58,0.0,3.166
2023-06-13,32.5,-7.5,24.15,58.54,0.2,22.8,0.0,1.151
2023-06-13,32.5,-2.5,30.55,41.92,0.3,24.16,0.0,1.75
2023-06-13,33.5,-7.5,25.06,70.5,0.36,21.93,2.9,0.777
2023-06-13,33.5,-2.5,30.29,50.54,0.34,21.21,0.0,1.246
2023-06-13,34.5,-7.5,28.84,78.98,1.0,21.76,0.0,0.548
2023-06-13,34.5,-2.5,30.37,52.17,0.35,22.4,0.0,1.296
2023-06-13,35.5,-7.5,29.25,80.97,1.0,21.12,0.0,0.477
2023-06-13,35.5,-2.5,29.23,81.3,0.73,21.98,0.0,0.494
2023-06-14,27.5,-7.5,30.29,45.43,0.15,26.59,0.0,1.899
2023-06-14,27.5,-2.5,29.72,14.98,0.04,33.05,0.0,4.288
2023-06-14,28.5,-7.5,30.38,38.79,0.08,28.71,0.0,2.411
2023-06-14,28.5,-2.5,29.99,15.29,0.04,32.81,0.0,4.216
2023-06-14,29.5,-7.5,30.45,21.46,0.08,32.92,0.0,3.933
2023-06-14,29.5,-2.5,30.26,16.59,0.07,32.78,0.0,4.144
2023-06-14,30.5,-7.5,31.54,29.95,0.21,24.28,0.0,2.126
2023-06-14,30.5,-2.5,30.41,24.02,0.1,31.49,0.0,3.51
2023-06-14,31.5,-7.5,31.3,45.2,0.22,21.06,0.0,1.368
2023-06-14,31.5,-2.5,30.04,25.64,0.13,30.24,0.0,3.199
2023-06-14,32.5,-7.5,31.05,50.83,0.2,24.35,0.0,1.498
2023-06-14,32.5,-2.5,30.55,37.53,0.3,23.3,0.0,1.787
2023-06-14,33.5,-7.5,30.28,69.47,0.35,22.24,0.0,0.819
2023-06-14,33.5,-2.5,31.24,47.6,0.34,20.22,0.0,1.242
2023-06-14,34.5,-7.5,29.8,81.72,1.0,21.57,0.0,0.471
2023-06-14,34.5,-2.5,31.12,49.16,0.35,21.5,0.0,1.304
2023-06-14,35.5,-7.5,30.34,83.31,1.0,21.01,0.0,0.415
2023-06-14,35.5,-2.5,30.0,81.88,0.72,22.13,0.0,0.483
2023-06-15,27.5,-7.5,28.58,44.49,0.15,27.91,0.0,2.087
2023-06-15,27.5,-2.5,30.64,13.07,0.04,34.33,0.0,4.71
2023-06-15,28.5,-7.5,28.85,38.06,0.08,29.59,0.0,2.567
2023-06-15,28.5,-2.5,30.61,12.77,0.04,34.49,0.0,4.768
2023-06-15,29.5,-7.5,29.72,22.78,0.08,33.6,0.0,4.017
2023-06-15,29.5,-2.5,29.98,15.29,0.07,32.67,0.0,4.183
2023-06-15,30.5,-7.5,31.05,20.78,0.2,25.93,0.0,2.652
2023-06-15,30.5,-2.5,30.21,20.57,0.09,31.9,0.0,3.755
2023-06-15,31.5,-7.5,30.68,27.01,0.21,26.27,0.0,2.493
2023-06-15,31.5,-2.5,30.03,22.94,0.12,30.58,0.0,3.38
2023-06-15,32.5,-7.5,30.63,46.54,0.18,27.51,0.0,1.964
2023-06-15,32.5,-2.5,31.0,34.6,0.29,25.7,0.0,2.16
2023-06-15,33.5,-7.5,30.23,71.21,0.35,23.96,0.0,0.857
2023-06-15,33.5,-2.5,31.29,39.02,0.33,24.87,0.0,1.917
2023-06-15,34.5,-7.5,29.84,88.78,1.0,22.91,0.0,0.313
2023-06-15,34.5,-2.5,31.3,39.74,0.34,24.99,0.0,1.908
2023-06-15,35.5,-7.5,30.09,83.46,1.0,22.85,0.0,0.46
2023-06-15,35.5,-2.5,29.84,78.93,0.72,22.71,0.0,0.582
2023-06-16,27.5,-7.5,30.0,39.92,0.15,29.26,0.0,2.443
2023-06-16,27.5,-2.5,29.74,10.79,0.04,35.8,0.0,5.242
2023-06-16,28.5,-7.5,29.91,38.52,0.08,30.39,0.0,2.667
2023-06-16,28.5,-2.5,29.89,11.45,0.04,35.64,0.0,5.158
2023-06-16,29.5,-7.5,29.69,25.23,0.08,33.59,0.0,3.887
2023-06-16,29.5,-2.5,29.5,15.64,0.07,33.87,0.0,4.455
2023-06-16,30.5,-7.5,30.34,21.9,0.19,26.49,0.0,2.702
2023-06-16,30.5,-2.5,29.6,17.75,0.09,33.51,0.0,4.257
2023-06-16,31.5,-7.5,30.11,24.24,0.2,27.91,0.0,2.849
2023-06-16,31.5,-2.5,29.39,19.19,0.12,32.85,0.0,4.031
2023-06-16,32.5,-7.5,29.86,40.62,0.17,29.96,0.0,2.514
2023-06-16,32.5,-2.5,30.24,26.7,0.29,28.73,0.0,2.891
2023-06-16,33.5,-7.5,29.51,72.68,0.34,25.2,0.0,0.876
2023-06-16,33.5,-2.5,29.95,32.09,0.32,27.82,0.0,2.54
2023-06-16,34.5,-7.5,28.91,90.85,1.0,23.02,0.0,0.257
2023-06-16,34.5,-2.5,30.86,38.97,0.33,26.95,0.0,2.169
2023-06-16,35.5,-7.5,29.09,78.47,1.0,23.4,0.0,0.62
